location,year,km_run,fuel,trans,owner,mileage,engine,power,seats,brand,model
Kochi,2016,26212,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,Mercedes-Benz,GLA
Pune,2014,23500,Petrol,Manual,Second,17.57,1193.0,88.7,5.0,Tata,Zest
Coimbatore,2013,56127,Petrol,Manual,First,18.5,1197.0,80.0,5.0,Hyundai,i20
Mumbai,2015,26000,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,Maruti,Wagon
Kolkata,2016,26000,Diesel,Manual,First,25.4,1186.0,73.97,5.0,Hyundai,Xcent
Kolkata,2009,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,Honda,City
Pune,2001,130000,Petrol,Manual,Second,13.2,1495.0,94.0,5.0,Hyundai,Accent
Kochi,2009,137148,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,Hyundai,Verna
Kolkata,2010,114703,Petrol,Manual,First,15.6,1196.0,70.0,5.0,Ford,Figo
Kochi,2014,97439,Diesel,Manual,First,25.8,1498.0,98.6,5.0,Honda,Amaze
Chennai,2006,40000,Petrol,Manual,First,18.9,998.0,67.1,5.0,Maruti,Wagon
Hyderabad,2014,81609,Diesel,Manual,First,17.8,1248.0,,5.0,Maruti,Swift
Bangalore,2014,28000,Diesel,Automatic,First,13.0,2987.0,258.0,5.0,Mercedes-Benz,E-Class
Bangalore,2015,37500,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,Audi,A6
Hyderabad,2010,37000,Diesel,Automatic,First,13.5,2987.0,282.0,5.0,Mercedes-Benz,S
Ahmedabad,2010,83000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,Maruti,Swift
Coimbatore,2005,79012,Petrol,Manual,First,13.4,1794.0,125.0,5.0,Toyota,Corolla
Kochi,2018,27395,Diesel,Manual,First,15.4,2179.0,120.0,7.0,Mahindra,Scorpio
Jaipur,2017,35362,Petrol,Manual,First,22.5,998.0,67.04,5.0,Maruti,Wagon
Delhi,2014,117000,Diesel,Manual,First,13.0,2982.0,168.5,7.0,Toyota,Fortuner
Mumbai,2010,23000,Petrol,Manual,First,18.2,1061.0,64.0,5.0,Maruti,Zen
Kochi,2014,59508,Petrol,Manual,First,25.4,624.0,37.48,4.0,Tata,Nano
Chennai,2009,69000,Petrol,Manual,Second,18.5,1197.0,80.0,5.0,Hyundai,i20
Bangalore,2010,58000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,BMW,3
Jaipur,2014,88511,Diesel,Manual,First,16.0,2179.0,140.0,7.0,Mahindra,XUV500
Pune,2011,66000,Petrol,Manual,First,15.8,1598.0,105.0,5.0,Volkswagen,Vento
Delhi,2009,65000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,Skoda,Fabia
Coimbatore,2015,30676,Petrol,Manual,First,25.4,624.0,37.5,4.0,Tata,Nano
Chennai,2011,76000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,Ford,Figo
Pune,2013,23627,Petrol,Automatic,First,14.8,1598.0,105.0,5.0,Volkswagen,Vento
Kochi,2018,52827,Diesel,Automatic,First,12.7,2179.0,187.7,5.0,Land,Rover
Kochi,2015,64465,Diesel,Manual,First,26.0,1498.0,98.6,5.0,Honda,City
Chennai,2018,14000,Petrol,Automatic,First,22.5,999.0,67.0,5.0,Renault,KWID
Mumbai,2015,26000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand
Hyderabad,2011,78203,Diesel,Automatic,First,18.1,1991.0,147.9,4.0,Chevrolet,Cruze
Mumbai,2017,27000,Diesel,Manual,First,22.54,1396.0,88.73,5.0,Hyundai,i20
Coimbatore,2018,31919,Petrol,Automatic,First,24.07,998.0,67.1,5.0,Maruti,Alto
Coimbatore,2016,47392,Diesel,Manual,First,20.5,1582.0,126.2,5.0,Hyundai,Creta
Mumbai,2016,17362,Petrol,Manual,First,18.0,1198.0,86.7,5.0,Honda,Amaze
Kochi,2016,49716,Diesel,Manual,First,21.19,1396.0,88.73,5.0,Hyundai,i20
Delhi,2014,48000,Petrol,Manual,First,23.1,998.0,67.04,5.0,Maruti,Celerio
Kolkata,2009,46000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,Audi,A4
Bangalore,2016,79000,Diesel,Manual,First,24.8,1396.0,88.7,5.0,Hyundai,Verna
Pune,2013,57000,Diesel,Manual,First,21.8,1461.0,78.0,5.0,Renault,Fluence
Delhi,2016,29754,Petrol,Manual,First,16.2,1199.0,74.0,5.0,Volkswagen,Polo
Ahmedabad,2012,50123,Diesel,Manual,First,17.0,1405.0,70.0,5.0,Tata,Indigo
Kochi,2012,57184,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10
Mumbai,2007,75000,Diesel,Automatic,Second,16.46,2993.0,258.0,5.0,BMW,7
Mumbai,2015,26000,Diesel,Automatic,First,17.01,1582.0,126.2,5.0,Hyundai,Creta
Delhi,2016,22129,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand
Hyderabad,2011,127887,Diesel,Manual,First,21.1,1248.0,73.9,5.0,Maruti,Ritz
Hyderabad,2006,92000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,Mahindra,Scorpio
Hyderabad,2011,60634,Petrol,Manual,First,19.81,1086.0,68.05,5.0,Hyundai,i10
Hyderabad,2014,90000,Diesel,Manual,First,14.0,2179.0,138.1,7.0,Tata,Safari
Kolkata,2009,59000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,Honda,Civic
Hyderabad,2012,59293,Petrol,Manual,First,18.2,998.0,67.1,5.0,Maruti,Zen
Mumbai,2012,80753,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,Maruti,Swift
Delhi,2015,40000,Diesel,Manual,Second,13.0,2982.0,168.5,7.0,Toyota,Fortuner
Pune,2014,103000,Diesel,Manual,Second,28.4,1248.0,74.0,5.0,Maruti,Swift
Pune,2017,48000,Diesel,Manual,First,28.4,1248.0,73.75,5.0,Maruti,Dzire
Kolkata,2014,41000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand
Jaipur,2016,26000,Petrol,Manual,First,25.17,799.0,53.3,5.0,Renault,KWID
Jaipur,2012,30000,Petrol,Manual,Second,15.64,1193.0,64.08,5.0,Tata,Indigo
Hyderabad,2014,74624,Diesel,Manual,First,20.0,1399.0,68.05,5.0,Ford,Figo
Kochi,2015,47877,Diesel,Automatic,First,15.15,2967.0,240.0,5.0,Porsche,Cayenne
Jaipur,2016,35000,Petrol,Manual,First,24.07,998.0,67.1,5.0,Maruti,Alto
Ahmedabad,2015,52123,Diesel,Manual,First,20.34,1498.0,103.2,5.0,Volkswagen,Vento
Bangalore,2005,90000,Diesel,Manual,First,10.5,2179.0,120.0,8.0,Mahindra,Scorpio
Mumbai,2018,1400,Diesel,Automatic,First,18.56,1995.0,190.0,5.0,BMW,X3
Chennai,2009,122000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,Honda,City
Kochi,2016,21110,Petrol,Automatic,First,17.44,1998.0,189.08,4.0,Mini,Cooper
Pune,2015,78000,Diesel,Automatic,First,13.5,2477.0,175.56,6.0,Mitsubishi,Pajero
Jaipur,2012,72000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,Maruti,Swift
Hyderabad,2006,48000,Petrol,Automatic,First,8.6,5998.0,552.0,4.0,Bentley,Continental
Pune,2013,43486,Diesel,Manual,First,20.77,1248.0,88.76,7.0,Maruti,Ertiga
Hyderabad,2007,199000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,Toyota,Innova
Chennai,2010,34000,Petrol,Manual,First,11.7,1796.0,178.0,5.0,Mercedes-Benz,New
Bangalore,2016,37944,Diesel,Automatic,First,14.84,2143.0,167.62,5.0,Mercedes-Benz,New
Mumbai,2017,30000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,Ford,Ecosport
Coimbatore,2015,64005,Petrol,Manual,First,17.71,1197.0,78.9,5.0,Toyota,Etios
Delhi,2012,62000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10
Kochi,2014,59885,Diesel,Automatic,First,12.39,2179.0,147.51,5.0,Land,Rover
Hyderabad,2011,144471,Diesel,Manual,First,12.8,2494.0,102.0,8.0,Toyota,Innova
Coimbatore,2011,63991,Petrol,Manual,First,18.5,1197.0,80.0,5.0,Hyundai,i20
Pune,2007,72000,Petrol,Manual,Second,17.0,1086.0,,5.0,Hyundai,Santro
Mumbai,2015,34895,Petrol,Automatic,First,19.15,1198.0,75.94,5.0,Nissan,Micra
Ahmedabad,2015,97003,Diesel,Automatic,First,15.87,2993.0,308.43,5.0,BMW,X6
Kolkata,2015,45000,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,Honda,City
Delhi,2013,45000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,Honda,Amaze
Bangalore,2013,100000,Diesel,Manual,Second,11.5,2982.0,171.0,7.0,Toyota,Fortuner
Delhi,2016,70000,Diesel,Automatic,First,12.97,2179.0,187.7,5.0,Land,Rover
Coimbatore,2016,37023,Diesel,Manual,First,19.67,1582.0,126.2,5.0,Hyundai,Creta
Chennai,2012,81000,Diesel,Manual,First,25.44,936.0,56.3,5.0,Chevrolet,Beat
Kochi,2017,20789,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,Toyota,Innova
Jaipur,2015,68310,Diesel,Manual,First,23.4,1248.0,74.0,5.0,Maruti,Swift
Mumbai,2015,47250,Diesel,Manual,Second,19.67,1582.0,126.2,5.0,Hyundai,Creta
Delhi,2014,47000,Diesel,Automatic,Second,12.65,2993.0,255.0,5.0,Land,Rover
Hyderabad,2017,128000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,Honda,Amaze
Kochi,2017,17702,Petrol,Manual,First,15.29,1591.0,121.3,5.0,Hyundai,Creta
Mumbai,2014,34987,Petrol,Automatic,First,18.19,1197.0,103.5,5.0,Volkswagen,Vento
Ahmedabad,2017,37000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,Honda,City
Coimbatore,2017,38271,Petrol,Manual,First,15.29,1591.0,121.3,5.0,Hyundai,Creta
Bangalore,2012,32510,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,Ford,Figo
Pune,2014,88000,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,BMW,5
Pune,2012,116000,Diesel,Manual,First,10.5,2835.0,107.2,6.0,Mitsubishi,Pajero
Jaipur,2013,156000,Diesel,Manual,First,19.87,1461.0,83.8,5.0,Renault,Duster
Delhi,2010,75319,Petrol,Manual,Second,21.1,1197.0,85.8,5.0,Maruti,Ritz
Kolkata,2013,28000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,Hyundai,Grand
Bangalore,2017,16500,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,Mercedes-Benz,GLA
Coimbatore,2016,75637,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,BMW,5
Kochi,2018,32854,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,Hyundai,Creta
Kochi,2019,6568,Petrol,Manual,First,25.17,799.0,53.3,5.0,Renault,KWID
Bangalore,2014,30000,Diesel,Automatic,First,14.94,2967.0,241.4,5.0,Audi,A4
Kochi,2018,17804,Diesel,Manual,Second,28.09,1248.0,88.5,5.0,Maruti,Ciaz
Delhi,2011,69768,Petrol,Manual,First,16.0,1198.0,90.0,5.0,Honda,Jazz
Kochi,2016,62404,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,BMW,3
Bangalore,2012,97000,Diesel,Automatic,Second,19.08,1582.0,126.32,5.0,Hyundai,Verna
Coimbatore,2016,55687,Diesel,Manual,First,21.38,1396.0,88.7,5.0,Hyundai,Creta
Kolkata,2014,17000,Petrol,Manual,First,15.04,1598.0,103.2,5.0,Volkswagen,Vento
Coimbatore,2017,34232,Diesel,Automatic,First,21.76,1995.0,190.0,5.0,BMW,3
Chennai,2004,135000,Petrol,Automatic,Third,14.4,1997.0,152.0,5.0,Honda,CR-V
Chennai,2012,80000,Diesel,Manual,First,19.72,1461.0,108.45,5.0,Renault,Duster
Bangalore,2014,31045,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,Hyundai,i20
Pune,2013,58000,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,Volkswagen,Jetta
Kochi,2018,35480,Diesel,Manual,First,19.67,1582.0,126.2,5.0,Hyundai,Creta
Hyderabad,2016,62287,Diesel,Manual,First,28.09,1248.0,88.5,5.0,Maruti,Ciaz
Coimbatore,2015,46162,Diesel,Manual,First,22.54,1396.0,88.73,5.0,Hyundai,i20
Mumbai,2014,9200,Petrol,Manual,First,17.01,1591.0,121.3,5.0,Hyundai,Verna
Kolkata,2012,55339,Diesel,Manual,First,22.07,1199.0,73.9,5.0,Volkswagen,Polo
Kolkata,2011,55476,Diesel,Manual,First,22.07,1199.0,73.9,5.0,Volkswagen,Polo
Pune,2007,68553,Petrol,Manual,Second,15.0,1586.0,104.68,5.0,Maruti,SX4
Kochi,2016,67376,Diesel,Manual,First,24.5,1498.0,98.6,7.0,Honda,Mobilio
Hyderabad,2013,42000,Diesel,Manual,First,19.64,1461.0,108.45,5.0,Renault,Duster
Coimbatore,2019,28069,Diesel,Automatic,First,12.9,2755.0,174.5,7.0,Toyota,Fortuner
Kochi,2014,93144,Diesel,Automatic,First,14.7,1984.0,181.0,5.0,Volvo,XC60
Hyderabad,2014,24300,Petrol,Automatic,First,23.1,998.0,67.04,5.0,Maruti,Celerio
Hyderabad,2015,47883,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,Maruti,Ciaz
Kochi,2013,12467,Diesel,Automatic,First,12.8,1968.0,167.6,5.0,Audi,Q5
Kolkata,2013,56683,Diesel,Automatic,Second,17.05,1995.0,184.0,5.0,BMW,X1
Bangalore,2013,38000,Petrol,Manual,First,15.6,1196.0,70.0,5.0,Ford,Figo
Ahmedabad,2018,35000,Diesel,Manual,First,22.7,1582.0,126.2,5.0,Hyundai,Elantra
Pune,2007,80000,Petrol,Manual,Second,13.9,1599.0,103.2,5.0,Hyundai,Verna
Pune,2006,125000,Petrol,Manual,Second,13.5,1799.0,130.0,5.0,Honda,Civic
Chennai,2013,123000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,Toyota,Fortuner
Chennai,2012,70000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10
Hyderabad,2012,87982,Diesel,Manual,First,21.64,1461.0,84.8,5.0,Nissan,Sunny
Jaipur,2013,40714,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,BMW,5
Pune,2008,83000,Diesel,Manual,Second,16.52,1991.0,123.7,5.0,Chevrolet,Optra
Ahmedabad,2011,86000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10
Ahmedabad,2009,60002,Diesel,Manual,Second,17.5,1896.0,106.0,5.0,Skoda,Laura
Jaipur,2013,60000,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,Mercedes-Benz,E-Class
Kolkata,2014,84677,Diesel,Manual,First,25.8,1498.0,98.6,5.0,Honda,Amaze
Delhi,2017,23000,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,BMW,X1
Hyderabad,2016,81424,Diesel,Manual,First,12.99,2494.0,100.6,8.0,Toyota,Innova
Delhi,2013,36400,Diesel,Automatic,First,7.5,4806.0,394.3,4.0,Porsche,Panamera
Chennai,2012,70000,Diesel,Manual,Second,22.71,1461.0,84.8,5.0,Nissan,Sunny
Delhi,2015,40000,Diesel,Manual,Second,26.59,1248.0,74.0,5.0,Maruti,Swift
Mumbai,2019,600,Petrol,Automatic,First,21.5,1197.0,81.8,5.0,Maruti,Wagon
Pune,2015,65320,Diesel,Automatic,Second,16.96,1968.0,138.03,5.0,Volkswagen,Jetta
Pune,2009,79000,Petrol,Manual,Third,9.8,2354.0,180.0,5.0,Honda,Accord
Mumbai,2018,5000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,Honda,City
Coimbatore,2019,6028,Petrol,Manual,First,17.01,1591.0,121.3,5.0,Hyundai,Verna
Delhi,2006,86000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,Maruti,Wagon
Kolkata,2013,160000,Diesel,Manual,Second,23.4,1248.0,74.0,5.0,Maruti,Swift
Kochi,2011,59967,Petrol,Automatic,First,9.74,1984.0,208.0,5.0,Audi,Q5
Coimbatore,2018,43127,Diesel,Manual,First,23.59,1364.0,67.04,5.0,Toyota,Etios
Kochi,2012,65727,Petrol,Manual,First,19.81,1086.0,68.05,5.0,Hyundai,i10
Pune,2013,70000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,Hyundai,Verna
Coimbatore,2018,39861,Diesel,Manual,First,20.14,1498.0,88.8,5.0,Volkswagen,Polo
Delhi,2017,16485,Diesel,Automatic,First,22.48,1995.0,187.74,5.0,BMW,5
Bangalore,2010,77332,Diesel,Manual,Second,23.0,1396.0,90.0,5.0,Hyundai,i20
Kochi,2017,17489,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,Hyundai,Grand
Pune,2012,125000,Diesel,Automatic,First,11.5,2982.0,169.0,7.0,Toyota,Fortuner
Chennai,2016,35129,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,Maruti,Baleno
Hyderabad,2016,22982,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,Hyundai,Creta
Pune,2013,54500,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,Hyundai,i10
Ahmedabad,2017,16235,Diesel,Manual,First,24.7,1047.0,69.0,5.0,Tata,Tigor
Kochi,2017,73641,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,Skoda,Superb
Hyderabad,2015,59572,Diesel,Manual,First,26.59,1248.0,74.0,5.0,Maruti,Swift
Jaipur,2014,112827,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,Honda,CR-V
Hyderabad,2010,118000,Diesel,Manual,First,12.8,2494.0,102.0,8.0,Toyota,Innova
Kolkata,2010,60000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,Honda,City
Mumbai,2012,75059,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,Hyundai,Verna
Pune,2018,3000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,Toyota,Etios
Delhi,2011,78000,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,Skoda,Superb
Kolkata,2012,47000,Diesel,Manual,First,21.64,1461.0,84.8,5.0,Nissan,Sunny
Delhi,2012,42000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,Honda,City
Kolkata,2018,6820,Diesel,Manual,First,22.54,1396.0,88.76,5.0,Hyundai,Elite
Kochi,2013,55176,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,Chevrolet,Optra
Kochi,2016,39854,Petrol,Manual,First,18.0,1198.0,86.7,5.0,Honda,Amaze
Kolkata,2013,24000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,Volkswagen,Polo
Jaipur,2016,55000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,Maruti,Swift
Kochi,2012,45840,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,Ford,Endeavour
Pune,2006,155000,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,Maruti,Baleno
Pune,2003,125000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,Maruti,Wagon
Coimbatore,2014,52951,Diesel,Manual,First,20.14,1498.0,88.0,5.0,Volkswagen,Polo
Kolkata,2013,49000,Petrol,Manual,First,17.1,1591.0,121.3,5.0,Hyundai,Verna
Ahmedabad,2015,52000,Diesel,Manual,First,28.09,1248.0,88.5,5.0,Maruti,Ciaz
Jaipur,2013,120005,Diesel,Manual,First,21.64,1461.0,84.8,5.0,Nissan,Sunny
Mumbai,2015,33000,Petrol,Manual,First,15.0,1598.0,103.52,5.0,Skoda,Rapid
Delhi,2016,126000,Petrol,Manual,First,15.1,1196.0,73.0,7.0,Maruti,Eeco
Bangalore,2013,66700,Petrol,Manual,First,15.0,1598.0,103.5,5.0,Skoda,Rapid
Jaipur,2014,122000,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,Toyota,Fortuner
Mumbai,2016,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,Hyundai,Creta
Kochi,2014,42315,Petrol,Manual,First,18.5,1197.0,82.9,5.0,Hyundai,i20
Kochi,2016,84580,Diesel,Manual,First,26.0,1498.0,98.6,5.0,Honda,City
Jaipur,2002,75000,Petrol,Manual,First,16.1,796.0,37.0,4.0,Maruti,800
Pune,2006,85000,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,Ford,Ikon
Delhi,2015,24296,Petrol,Manual,First,20.85,1197.0,83.14,5.0,Maruti,Swift
Kolkata,2014,40000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,Honda,City
Chennai,2009,64514,Diesel,Manual,First,16.8,1493.0,110.0,5.0,Hyundai,Verna
Delhi,2016,35000,Petrol,Manual,First,17.01,1591.0,121.3,5.0,Hyundai,Verna
Bangalore,2016,41000,Petrol,Manual,Second,25.17,799.0,53.3,5.0,Renault,KWID
Ahmedabad,2008,60123,Petrol,Manual,Second,18.9,998.0,67.1,5.0,Maruti,Wagon
Jaipur,2015,53000,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,Hyundai,Grand
Delhi,2017,9000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,Hyundai,i20
Coimbatore,2015,53497,Petrol,Manual,First,18.0,1198.0,86.7,5.0,Honda,Amaze
Hyderabad,2007,68000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,Ford,Fiesta
Hyderabad,2014,65000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,Hyundai,Verna
Kolkata,2014,45155,Diesel,Manual,First,23.59,1364.0,67.04,5.0,Toyota,Etios
Coimbatore,2018,20026,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,Honda,Jazz
Ahmedabad,2015,60000,Diesel,Manual,First,23.9,1582.0,126.2,5.0,Hyundai,Verna
Coimbatore,2019,15976,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,Mercedes-Benz,CLA
Kochi,2017,30523,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,Skoda,Octavia
Kolkata,2013,26300,Diesel,Manual,First,25.44,936.0,57.6,5.0,Chevrolet,Beat
Kolkata,2011,66000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,Volkswagen,Polo
Jaipur,2016,70000,Diesel,Manual,First,23.65,1248.0,88.5,5.0,Maruti,SX4
Ahmedabad,2011,46000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,Honda,City
Hyderabad,2017,28000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,Volkswagen,Vento
Delhi,2017,46000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,Hyundai,Grand
Jaipur,2017,33000,Petrol,Automatic,First,24.04,999.0,67.0,5.0,Renault,KWID
Kochi,2017,27718,Petrol,Manual,First,22.74,796.0,47.3,5.0,Maruti,Alto
Bangalore,2013,58000,Petrol,Manual,First,15.8,1499.0,110.0,5.0,Ford,Ecosport
Coimbatore,2018,33150,Petrol,Manual,First,21.4,1197.0,83.1,5.0,Maruti,Baleno
Pune,2013,77000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,Maruti,Ritz
Chennai,2007,70000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,Mercedes-Benz,E-Class
Kolkata,2012,97000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,Maruti,Ritz
Chennai,2012,75300,Diesel,Manual,Second,25.44,936.0,57.6,5.0,Chevrolet,Beat
Kochi,2010,69918,Petrol,Manual,First,15.5,1586.0,103.3,5.0,Maruti,SX4
Coimbatore,2019,4721,Petrol,Manual,First,14.0,796.0,35.0,5.0,Maruti,Omni
Kolkata,2014,39163,Diesel,Manual,First,13.5,2477.0,178.0,7.0,Mitsubishi,Pajero
Pune,2013,80000,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,Mercedes-Benz,S
Bangalore,2015,66000,Diesel,Manual,First,25.44,936.0,56.3,5.0,Chevrolet,Beat
Coimbatore,2017,36154,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,Ford,Figo
Ahmedabad,2012,34000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,Honda,City
Chennai,2016,60000,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,Mercedes-Benz,GLA
Jaipur,2015,32000,Diesel,Manual,First,21.38,1396.0,88.7,5.0,Hyundai,Creta
Kochi,2012,79985,Diesel,Manual,First,17.8,1399.0,67.0,5.0,Ford,Fiesta
Bangalore,2014,37600,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,Audi,A4
Kochi,2015,31965,Petrol,Manual,First,19.81,1086.0,68.05,5.0,Hyundai,i10
Kochi,2010,70749,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,BMW,3
Chennai,2013,38000,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,BMW,7
Kochi,2017,41534,Petrol,Manual,First,17.01,1591.0,121.3,5.0,Hyundai,Verna
Jaipur,2017,54455,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,Volkswagen,Ameo
Kolkata,2007,42000,Petrol,Manual,First,14.49,1399.0,92.7,5.0,Chevrolet,Aveo
Coimbatore,2018,52073,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,Chevrolet,Cruze
Kochi,2018,40175,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,Hyundai,i20
Mumbai,2017,16503,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,Honda,BRV
Kochi,2017,15029,Petrol,Manual,First,19.1,1197.0,82.0,5.0,Hyundai,Xcent
Hyderabad,2015,76362,Diesel,Manual,First,24.0,1120.0,70.0,5.0,Hyundai,Grand
Kolkata,2007,18700,Petrol,Manual,Second,19.7,796.0,46.3,5.0,Maruti,Alto
Coimbatore,2015,67585,Diesel,Manual,First,12.99,2494.0,100.6,7.0,Toyota,Innova
Mumbai,2010,57000,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,Hyundai,i10
Kochi,2019,22321,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,Honda,City
Jaipur,1998,95150,Petrol,Manual,Third,17.3,993.0,60.0,5.0,Maruti,Zen
Kolkata,2015,36428,Petrol,Manual,First,20.51,998.0,67.04,5.0,Maruti,Wagon
Hyderabad,2012,73500,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,Ford,Figo
Kochi,2015,47234,Petrol,Manual,First,18.0,1198.0,86.7,5.0,Honda,Amaze
Hyderabad,2008,62364,Petrol,Manual,First,13.2,1495.0,94.0,5.0,Hyundai,Accent
Pune,2012,89000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,Hyundai,Verna
Ahmedabad,2013,58653,Diesel,Manual,First,25.2,1248.0,74.0,5.0,Maruti,Swift
Delhi,2013,30000,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,Mercedes-Benz,B
Coimbatore,2014,64042,Diesel,Manual,First,17.3,1998.0,163.7,5.0,Chevrolet,Cruze
Chennai,2013,120000,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,Skoda,Laura
Hyderabad,2014,90000,Diesel,Manual,First,12.05,2179.0,120.0,8.0,Mahindra,Scorpio
Kochi,2018,30733,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,BMW,X1
Kolkata,2009,43600,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,Mercedes-Benz,E-Class
Pune,2010,71473,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,Skoda,Superb
Mumbai,2014,39000,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,Honda,Brio
Hyderabad,2009,84045,Petrol,Manual,First,20.36,1197.0,78.9,5.0,Hyundai,i10
Mumbai,2014,57004,Petrol,Manual,First,17.4,1497.0,117.3,5.0,Honda,City
